my.site.num,max.pack.site,max.pack.spp,func.grp,study.site,study,"jumping.worms (Amynthus, metaphire, megascolecids)",area.sampled.m2,site.replicates,replicate.size.m2,collection.method,replicate.mindistance.m,site.mindistance,sampling.notes,sample.year,sample.month,latitude,longitude,country,state/province,dist.road,elevation,altitude.m.asl,habitat.type,dom.tree.spp,dom.tree,dom.veg.spp,dom.veg,annual.precip.mm,ph,ph.method,soil.moisture.pct,mean.july.tempc,mean.jan.tempc,mean.study.temp,soil.temp,mean.annu.soil.temp,organic.C.kg,organic.N,soil.organic.matter%,,funct.code,func.group,Dendrobaena octaedra,Lumbricus spp.,Aporrectodea spp.,Dendrobaena spp.,Lumbricus rubellus,Lumbricus terrestris,Octolasion tyrtaeum,Octolasion spp.,Aporrectodea caliginosa,Aporrectodea rosea,Bimastos rubidus,Unknown,Aporrectodea turgida,Lumbricus castaneus,Dendrodrilus spp.,Octolasion cyaneum,Amynthas agrestis,Eisenia teteadra,Amynthas spp.,Endogeic spp.,Allolobophora chlorotica,Amynthas tokioensis,Eisenia fetida,Eisenia hortensis,Aporrectodea longa,Eisenia lucens,Aporrectodea octaedra,Bimastos parvus,Epi-endogeic spp.,Epigeic spp.,Anecic spp.,row.totals,row.totalsA
496,820,,,TT150,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,September,47.24295,-94.4012,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
497,821,,,TT200,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,September,47.24292,-94.4009,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,6.2,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
498,822,,,TT250,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,September,47.24293,-94.4,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
499,823,,,TT300,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,September,47.24275,-94.3996,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
612,824,,,SUA,"Cameron et al., 2007",N,1.5,6,0.25,Hand-sorted,10,50,,2004-2005,June-August,56.705722,-118.311389,Canada,Alberta,,,,Boreal forest,Populus tremuloides,Trembling aspen,,,389,,,,13.7,-11.9,,,,,,,,,,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
644,825,,,Hayfield,"Whalen, 2004",N,9.386,65,0.1444,hand/formalin,NA,NA,,2001-2002,,45.05,-75.183333,CA,Quebec,,,,agriculture,NA,NA,,"grass, legumes",940,6.5,soil/water slurry,,18,-10.3,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
690,826,,,9-3,"Richardson et al., 2015",Y,0.25,1,,Hand-sorted,50,50,Montshire Museum,2013,September and October,43.6975,-72.3075,US,Vermont,100,161,,lowland forests,,Pine-Beech-Birch,,,NA,3.97,soil/water slurry,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
696,827,,,HIR,"Ross et al., 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
706,828,,,STK,"Ross et al., 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
713,829,,,1568,"Loss et al., 2012",No,0.3267,3,0.1089,Yelow mustard,,,,2010,Dec,45.94546,-90.138026,US,Wisconsin,,,,Hardwook Forest,Tilia americana,Sugar maple/basswood,,,670,,,,20,-15,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
723,830,,,1645,"Loss et al., 2012",No,0.3267,3,0.1089,Yelow mustard,,,,2010,Oct,45.212729,-90.664416,US,Wisconsin,,,,Hardwook Forest,,Maple/Beech,,,670,,,,20,-15,,,,,,,,,,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1105,831,,,1387,Alexander et al. 2020,,,,,liquid mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1114,832,,,1510,Alexander et al. 2020,,,,,liquid mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1116,833,,,1523,Alexander et al. 2020,,,,,liquid mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1118,834,,,1554,Alexander et al. 2020,,,,,liquid mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1123,835,,,1663,Alexander et al. 2020,,,,,liquid mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1134,836,,,1921,Alexander et al. 2020,,,,,liquid mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1135,837,,,1922,Alexander et al. 2020,,,,,liquid mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
16,838,,,Lauterman Lake,"Corio et al., 2009",N,0.3,5,0.06,mustard,NA,1000,20 by 30 cm sampled 1x,2005,Oct,45.91646,-88.50505,US,Wisconsin,100,,,mesic forest,A. saccharum,sugar maple,,,610-1140,,,,20,-11,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,5,5
17,839,,,Lost Lake,"Corio et al., 2009",N,0.3,5,0.06,mustard,NA,1000,20 by 30 cm sampled 1x,2005,Oct,45.88377,-88.55656,US,Wisconsin,100,,,mesic forest,A. saccharum,sugar maple,,,610-1140,,,,20,-11,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,5,5
33,840,,,Site 20,"Duffy, 2020",N,0.36,1,0.36,mustard,NA,50,,2020,Oct/Nov,42.80371,-75.62638,US,New York,NA,,,forest,,,,,,5.8,,35.40747999,,,,,,,,17.49750748,,,,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5
40,841,,,ATKN,"McCay & Scull, 2019",N,1.08,3,0.36,mustard,,50,Madison County site,2013,June,42.91526,-75.88869,US,New York,580,460,,deciduous forest,,,,,,4.33,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
56,842,,,CBP-YD-1,"McCay & Scull, 2019",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.80723333,-75.6241,US,New York,22.361,495,,yard,,,,,,5.91,,,,,,,,,,,,,,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
65,843,,,CGC-YD-1,"McCay & Scull, 2019",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.82188333,-75.54235,US,New York,60,340,,yard,,,,,,7.03,,,,,,,,,,,,,,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
66,844,,,CGC-YD-2,"McCay & Scull, 2019",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.8174,-75.53415,US,New York,250,378,,yard,,,,,,7.21,,,,,,,,,,,,,,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
72,845,,,CUHL,"McCay & Scull, 2019",N,1.08,3,0.36,mustard,,50,Madison County site,2014,June,42.815,-75.54083333,US,New York,,340,,deciduous forest,,,,,,5.08,,,,,,,,,,,,,,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
88,846,,,NLS-SM-1,"McCay & Scull, 2019",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.89106667,-75.8175,US,New York,591.354,420,,deciduous forest,,,,,,5.02,,,,,,,,,,,,,,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
211,847,,,A400,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,June,46.14332,-90.9312,US,Wisconsin,,,,hardwood forest,,"maple, aspen, and birch",,,870,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,19,-15,,,,,,,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
252,848,,,F400,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,June,46.37653,-91.2663,US,Wisconsin,,,,hardwood forest,,"maple, aspen, and birch",,,870,4,"Corning 240 pH meter (Corning, Corning, New York, USA)",,19,-15,,,,,,,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
256,849,,,G100,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,June,46.38722,-91.3132,US,Wisconsin,,,,hardwood forest,,"maple, aspen, and birch",,,870,4.3,"Corning 240 pH meter (Corning, Corning, New York, USA)",,19,-15,,,,,,,,,,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
257,850,,,G150,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,June,46.38747,-91.3138,US,Wisconsin,,,,hardwood forest,,"maple, aspen, and birch",,,870,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,19,-15,,,,,,,,,,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
336,851,,,Q400,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,June,46.35247,-91.293,US,Wisconsin,,,,hardwood forest,,"maple, aspen, and birch",,,870,4.5,"Corning 240 pH meter (Corning, Corning, New York, USA)",,19,-15,,,,,,,,,,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
353,852,,,T100,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,June,46.40128,-91.2693,US,Wisconsin,,,,hardwood forest,,"maple, aspen, and birch",,,870,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,19,-15,,,,,,,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
355,853,,,T200,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,June,46.4002,-91.2695,US,Wisconsin,,,,hardwood forest,,"maple, aspen, and birch",,,870,4.6,"Corning 240 pH meter (Corning, Corning, New York, USA)",,19,-15,,,,,,,,,,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
362,854,,,AA150,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,July,47.58164,-94.553,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
363,855,,,AA200,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,July,47.5817,-94.5536,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.5,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
364,856,,,AA250,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,July,47.58164,-94.5542,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
384,857,,,DD50,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,August,47.2474,-94.4006,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.7,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
397,858,,,EE450,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2001,August,47.22474,-94.4183,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
440,859,,,LL350,"Holdsworth et al., 2007",N,0.24,2,0.12,hand sorting/mustard,2,50,,2002,August,47.24264,-94.359,US,Minnesota,,,,hardwood forest,,"maple, aspen, and birch",,,670,5.5,"Corning 240 pH meter (Corning, Corning, New York, USA)",,20,-15,,,,,,,,,,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
543,860,,,L. rubellus dominant,"Fahey et al., 2013",N,?,4-7,0.25,mustard,,,"Arnot Forest, Tompkin's County",2008-2009,"May, Oct",42.25,-76.666667,US,NY,,600-620,,secondary forest,A. saccharum,Sugar maple,,,900,,,,20,-4,,,,,,,,,,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
624,861,,,TUA,"Cameron et al., 2007",N,1.5,6,0.25,Hand-sorted,10,50,,2004-2005,June-August,54.532767,-110.642047,Canada,Alberta,,,,Boreal forest,Populus tremuloides,Trembling aspen,,,389,,,,13.7,-11.9,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
641,862,,,Honorable Eugene F. Whelan Research Farm,"Fox et al., 2017",N,0.36,8,,Formalin/mustard,50,0,"All ""sites"" (e.g. CT83, NT97-CT83, NT83, CT97-NT83, RT83, CT97-RT83, BG83, CT97-BG83) were side by side. Replicates were probably 50 m apart (according to Dr. Drury, one of the authors)","1997-1999, 2001, 2003",,42.21,-82.75,CA,Ontario,,,,tillage fields,,,,,832,,,,,,8.9,,,,,,,,,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
683,863,,,7-2,"Richardson et al., 2015",Y,0.25,1,,Hand-sorted,50,50,UVM Hort-Farm,2013,September and October,44.431111,-73.199444,US,Vermont,remote,75,,lowland forests,,Maple-Oak-Pine,,,NA,4.91,soil/water slurry,,,,,,,,,,,,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
687,864,,,8-3,"Richardson et al., 2015",Y,0.25,1,,Hand-sorted,50,50,Huntington Audobon,2013,September and October,44.347222,-72.995,US,Vermont,100,174,,lowland forests,,Pine-Beech,,,NA,4.64,soil/water slurry,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
689,865,,,9-2,"Richardson et al., 2015",Y,0.25,1,,Hand-sorted,50,50,Montshire Museum,2013,September and October,43.698056,-72.306944,US,Vermont,100,144,,lowland forests,,Pine-Beech-Birch,,,NA,3.97,soil/water slurry,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
697,866,,,JER,"Ross et al., 2021",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
716,867,,,1583,"Loss et al., 2012",No,0.3267,3,0.1089,Yelow mustard,,,,2010,Mar,45.661766,-90.101565,US,Wisconsin,,,,Hardwook Forest,Tilia americana,Sugar maple/basswood,,,670,,,,20,-15,,,,,,,,,,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
719,868,,,1603,"Loss et al., 2012",No,0.3267,3,0.1089,Yelow mustard,,,,2010,Jun,45.194627,-90.720105,US,Wisconsin,,,,Hardwook Forest,Tilia americana,Sugar maple/basswood,,,670,,,,20,-15,,,,,,,,,,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
720,869,,,1629,"Loss et al., 2012",No,0.3267,3,0.1089,Yelow mustard,,,,2010,Jul,45.158538,-90.734522,US,Wisconsin,,,,Hardwook Forest,Tilia americana,Sugar maple/basswood,,,670,,,,20,-15,,,,,,,,,,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
721,870,,,1630,"Loss et al., 2012",No,0.3267,3,0.1089,Yelow mustard,,,,2010,Aug,45.160095,-90.730389,US,Wisconsin,,,,Hardwook Forest,Tilia americana,Sugar maple/basswood,,,670,,,,20,-15,,,,,,,,,,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
724,871,,,1691,"Loss et al., 2012",No,0.3267,3,0.1089,Yelow mustard,,,,2010,Nov,46.130461,-90.720809,US,Wisconsin,,,,Hardwook Forest,,Quaking aspen,,,670,,,,20,-15,,,,,,,,,,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
1110,872,,,1465,Alexander et al. 2020,,,,,liquid mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
1113,873,,,1508,Alexander et al. 2020,,,,,liquid mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
1117,874,,,1544,Alexander et al. 2020,,,,,liquid mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
1121,875,,,1578,Alexander et al. 2020,,,,,liquid mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
1127,876,,,1722,Alexander et al. 2020,,,,,liquid mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
1133,877,,,1894,Alexander et al. 2020,,,,,liquid mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
1136,878,,,1956,Alexander et al. 2020,,,,,liquid mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
19,879,,,Pine River,"Corio et al., 2009",N,0.3,5,0.06,mustard,NA,1000,20 by 30 cm sampled 1x,2005,Oct,45.88716,-88.68605,US,Wisconsin,100,,,mesic forest,A. saccharum,sugar maple,,,610-1140,,,,20,-11,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,6,6
27,880,,,Site 13,"Duffy, 2020",N,0.36,1,0.36,mustard,NA,50,,2020,Oct/Nov,42.82094,-75.6244,US,New York,NA,,,forest,,,,,,7.1,,38.77998259,,,,,,,,20.85614734,,,,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6
35,881,,,Site 22,"Duffy, 2020",N,0.36,1,0.36,mustard,NA,50,,2020,Oct/Nov,42.81731,-75.50443,US,New York,NA,,,forest,,,,,,5.4,,35.54083885,,,,,,,,13.36336336,,,,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6
50,882,,,CBP-OF-1,"McCay & Scull, 2019",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.80131667,-75.62375,US,New York,302.655,462,,old field,,,,,,6.1,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
57,883,,,CBP-YD-2,"McCay & Scull, 2019",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.80238333,-75.62243333,US,New York,384.838,456,,yard,,,,,,7.43,,,,,,,,,,,,,,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
71,884,,,CTH-SM-2,"McCay & Scull, 2019",N,2.16,6,0.36,mustard,,50,Madison County site,2009,June,42.818167,-75.41585,US,New York,553.624,526,,deciduous forest,,,,,,5.75,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
84,885,,,KIY-YD,"McCay & Scull, 2019",N,1.08,3,0.36,mustard,,50,Madison County site,2012,Nov,42.49538,-75.32381,US,New York,27,346,,yard,,,,,,4.67,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
91,886,,,RFY-YD,"McCay & Scull, 2019",N,1.08,3,0.36,mustard,,50,Madison County site,2012,Nov,42.49299,-75.32621,US,New York,87,348,,yard,,,,,,5.8,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6
93,887,,,SBC-OF-2,"McCay & Scull, 2019",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.85505,-75.31335,US,New York,20,462,,old field,,,,,,6.12,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
106,888,,,SPF-SM-1,"McCay & Scull, 2019",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.88313333,-75.7216,US,New York,160,489,,deciduous forest,,,,,,5.13,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
107,889,,,SPF-SM-2,"McCay & Scull, 2019",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.88938333,-75.71696667,US,New York,563.205,475,,deciduous forest,,,,,,5.12,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
108,890,,,SPF-SM-3,"McCay & Scull, 2019",N,1.08,3,0.36,mustard,,50,Madison County site,2009,July,42.88076667,-75.72696667,US,New York,290,516,,deciduous forest,,,,,,6.19,,,,,,,,,,,,,,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
109,891,,,WCF-MF-1,"McCay & Scull, 2019",N,1.08,3,0.36,mustard,,50,Madison County site,2012,Oct,42.53014,-75.52595,US,New York,25,436,,deciduous forest,,,,,,6.13,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
111,892,,,BPDF2,"McCay & Scull, 2019",N,1.08,3,0.36,mustard,,50,Madison County site,2015,Oct,42.8036,-75.624517,US,New York,,487,,deciduous forest,,,,,,5.12,,,,,,,,,,,,,,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
149,893,,,RIN-F,"Dobson & Blossey, 2015",N,2.5,10,0.25,mustard/formalin,,500 m,"5 forested sites (Boblink Hill, BOB; Connecticut Hill Game management Area, CON; Hammond Hill State Forest, HAM; Ringwood Preserve, RIN; and Yellow Barn State Forest, YEL)",2011-2013,late Aug - September,42.447808,-76.362714,US,New York,,,,forest; history of timber harvest,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
